No,dteday,Musim,Tahun,Bulan,Jam,Hari_Libur,Hari,Hari_Kerja,Cuaca,Suhu,Suhu yang Dirasakan,Kelembaban,Kecepatan Angin,Jumlah
10849,4/2/2012,Musim Semi,1,April,5,Tidak,Minggu,Iya,Cerah,0.4,0.4091,0.76,0.4925,24
10850,4/2/2012,Musim Semi,1,April,6,Tidak,Minggu,Iya,Cerah,0.36,0.3182,0.71,0.4627,110
10851,4/2/2012,Musim Semi,1,April,7,Tidak,Minggu,Iya,Cerah,0.34,0.303,0.66,0.3881,306
10852,4/2/2012,Musim Semi,1,April,8,Tidak,Minggu,Iya,Cerah,0.36,0.3333,0.57,0.3284,589
10853,4/2/2012,Musim Semi,1,April,9,Tidak,Minggu,Iya,Cerah,0.38,0.3939,0.54,0.3582,317
10854,4/2/2012,Musim Semi,1,April,10,Tidak,Minggu,Iya,Cerah,0.4,0.4091,0.5,0.5224,204
10855,4/2/2012,Musim Semi,1,April,11,Tidak,Minggu,Iya,Cerah,0.42,0.4242,0.47,0.4478,209
10856,4/2/2012,Musim Semi,1,April,12,Tidak,Minggu,Iya,Cerah,0.44,0.4394,0.44,0.4478,281
10857,4/2/2012,Musim Semi,1,April,13,Tidak,Minggu,Iya,Cerah,0.46,0.4545,0.36,0.2985,281
10858,4/2/2012,Musim Semi,1,April,14,Tidak,Minggu,Iya,Cerah,0.46,0.4545,0.31,0.4179,268
10859,4/2/2012,Musim Semi,1,April,15,Tidak,Minggu,Iya,Cerah,0.48,0.4697,0.33,0.4179,324
10860,4/2/2012,Musim Semi,1,April,16,Tidak,Minggu,Iya,Cerah,0.5,0.4848,0.34,0.3284,395
10861,4/2/2012,Musim Semi,1,April,17,Tidak,Minggu,Iya,Cerah,0.5,0.4848,0.29,0.2836,729
10862,4/2/2012,Musim Semi,1,April,18,Tidak,Minggu,Iya,Cerah,0.5,0.4848,0.27,0.2537,618
10863,4/2/2012,Musim Semi,1,April,19,Tidak,Minggu,Iya,Cerah,0.5,0.4848,0.27,0.2537,494
10864,4/2/2012,Musim Semi,1,April,20,Tidak,Minggu,Iya,Cerah,0.46,0.4545,0.31,0.1642,329
10865,4/2/2012,Musim Semi,1,April,21,Tidak,Minggu,Iya,Cerah,0.46,0.4545,0.28,0.1343,238
10866,4/2/2012,Musim Semi,1,April,22,Tidak,Minggu,Iya,Cerah,0.42,0.4242,0.44,0.194,123
10867,4/2/2012,Musim Semi,1,April,23,Tidak,Minggu,Iya,Cerah,0.44,0.4394,0.35,0.1642,66
10868,4/3/2012,Musim Semi,1,April,0,Tidak,Senin,Iya,Cerah,0.4,0.4091,0.43,0.1343,33
10869,4/3/2012,Musim Semi,1,April,1,Tidak,Senin,Iya,Cerah,0.38,0.3939,0.46,0.2239,11
10870,4/3/2012,Musim Semi,1,April,2,Tidak,Senin,Iya,Cerah,0.36,0.3485,0.53,0.1642,5
10871,4/3/2012,Musim Semi,1,April,3,Tidak,Senin,Iya,Cerah,0.38,0.3939,0.46,0,3
10872,4/3/2012,Musim Semi,1,April,4,Tidak,Senin,Iya,Cerah,0.32,0.3333,0.66,0.0896,1
10873,4/3/2012,Musim Semi,1,April,5,Tidak,Senin,Iya,Cerah,0.32,0.3333,0.66,0.0896,27
10874,4/3/2012,Musim Semi,1,April,6,Tidak,Senin,Iya,Cerah,0.3,0.3182,0.61,0.0896,100
10875,4/3/2012,Musim Semi,1,April,7,Tidak,Senin,Iya,Cerah,0.32,0.3333,0.66,0.0896,341
10876,4/3/2012,Musim Semi,1,April,8,Tidak,Senin,Iya,Cerah,0.34,0.3636,0.57,0,604
10877,4/3/2012,Musim Semi,1,April,9,Tidak,Senin,Iya,Cerah,0.42,0.4242,0.38,0.0896,408
10878,4/3/2012,Musim Semi,1,April,10,Tidak,Senin,Iya,Cerah,0.44,0.4394,0.33,0,219
10879,4/3/2012,Musim Semi,1,April,11,Tidak,Senin,Iya,Cerah,0.48,0.4697,0.23,0,258
10880,4/3/2012,Musim Semi,1,April,12,Tidak,Senin,Iya,Cerah,0.52,0.5,0.25,0,331
10881,4/3/2012,Musim Semi,1,April,13,Tidak,Senin,Iya,Cerah,0.56,0.5303,0.19,0.2537,345
10882,4/3/2012,Musim Semi,1,April,14,Tidak,Senin,Iya,Cerah,0.56,0.5303,0.21,0.2239,311
10883,4/3/2012,Musim Semi,1,April,15,Tidak,Senin,Iya,Cerah,0.6,0.5909,0.2,0.194,316
10884,4/3/2012,Musim Semi,1,April,16,Tidak,Senin,Iya,Cerah,0.62,0.6061,0.21,0.1642,485
10885,4/3/2012,Musim Semi,1,April,17,Tidak,Senin,Iya,Cerah,0.62,0.6061,0.17,0.194,757
10886,4/3/2012,Musim Semi,1,April,18,Tidak,Senin,Iya,Cerah,0.6,0.6061,0.26,0.1642,800
10887,4/3/2012,Musim Semi,1,April,19,Tidak,Senin,Iya,Cerah,0.56,0.5303,0.26,0.1045,558
10888,4/3/2012,Musim Semi,1,April,20,Tidak,Senin,Iya,Cerah,0.56,0.5303,0.24,0.1343,379
10889,4/3/2012,Musim Semi,1,April,21,Tidak,Senin,Iya,Cerah,0.54,0.5152,0.45,0,243
10890,4/3/2012,Musim Semi,1,April,22,Tidak,Senin,Iya,Cerah,0.5,0.4848,0.51,0,158
10891,4/3/2012,Musim Semi,1,April,23,Tidak,Senin,Iya,Cerah,0.5,0.4848,0.59,0,79
10892,4/4/2012,Musim Semi,1,April,0,Tidak,Selasa,Iya,Cerah,0.48,0.4697,0.48,0,41
10893,4/4/2012,Musim Semi,1,April,1,Tidak,Selasa,Iya,Cerah,0.46,0.4545,0.59,0,11
10894,4/4/2012,Musim Semi,1,April,2,Tidak,Selasa,Iya,Cerah,0.46,0.4545,0.51,0,5
10895,4/4/2012,Musim Semi,1,April,3,Tidak,Selasa,Iya,Cerah,0.44,0.4394,0.58,0.0896,3
10896,4/4/2012,Musim Semi,1,April,4,Tidak,Selasa,Iya,Cerah,0.42,0.4242,0.67,0.0896,1
10897,4/4/2012,Musim Semi,1,April,5,Tidak,Selasa,Iya,Cerah,0.42,0.4242,0.67,0.0896,27
10898,4/4/2012,Musim Semi,1,April,6,Tidak,Selasa,Iya,Berawan,0.42,0.4242,0.58,0,126
10899,4/4/2012,Musim Semi,1,April,7,Tidak,Selasa,Iya,Berawan,0.44,0.4394,0.62,0,366
10900,4/4/2012,Musim Semi,1,April,8,Tidak,Selasa,Iya,Berawan,0.44,0.4394,0.72,0.1045,684
10901,4/4/2012,Musim Semi,1,April,9,Tidak,Selasa,Iya,Berawan,0.48,0.4697,0.55,0.1343,363
10902,4/4/2012,Musim Semi,1,April,10,Tidak,Selasa,Iya,Berawan,0.54,0.5152,0.45,0.1343,167
10903,4/4/2012,Musim Semi,1,April,11,Tidak,Selasa,Iya,Berawan,0.6,0.6212,0.43,0.3582,213
10904,4/4/2012,Musim Semi,1,April,12,Tidak,Selasa,Iya,Berawan,0.6,0.6212,0.46,0.4179,283
10905,4/4/2012,Musim Semi,1,April,13,Tidak,Selasa,Iya,Berawan,0.6,0.6212,0.46,0.2537,251
10906,4/4/2012,Musim Semi,1,April,14,Tidak,Selasa,Iya,Berawan,0.62,0.6212,0.46,0.194,258
10907,4/4/2012,Musim Semi,1,April,15,Tidak,Selasa,Iya,Berawan,0.64,0.6212,0.44,0.2836,268
10908,4/4/2012,Musim Semi,1,April,16,Tidak,Selasa,Iya,Berawan,0.64,0.6212,0.44,0.2836,390
10909,4/4/2012,Musim Semi,1,April,17,Tidak,Selasa,Iya,Cerah,0.66,0.6212,0.41,0.2985,744
10910,4/4/2012,Musim Semi,1,April,18,Tidak,Selasa,Iya,Cerah,0.66,0.6212,0.41,0.2537,759
10911,4/4/2012,Musim Semi,1,April,19,Tidak,Selasa,Iya,Cerah,0.66,0.6212,0.39,0.2239,494
10912,4/4/2012,Musim Semi,1,April,20,Tidak,Selasa,Iya,Cerah,0.64,0.6212,0.27,0.2239,372
10913,4/4/2012,Musim Semi,1,April,21,Tidak,Selasa,Iya,Cerah,0.6,0.6061,0.23,0.3284,298
10914,4/4/2012,Musim Semi,1,April,22,Tidak,Selasa,Iya,Cerah,0.56,0.5303,0.22,0.1642,181
10915,4/4/2012,Musim Semi,1,April,23,Tidak,Selasa,Iya,Cerah,0.52,0.5,0.23,0.4179,131
10916,4/5/2012,Musim Semi,1,April,0,Tidak,Rabu,Iya,Cerah,0.52,0.5,0.23,0.4179,45
10917,4/5/2012,Musim Semi,1,April,1,Tidak,Rabu,Iya,Cerah,0.48,0.4697,0.27,0.3284,13
10918,4/5/2012,Musim Semi,1,April,2,Tidak,Rabu,Iya,Cerah,0.46,0.4545,0.33,0.4478,18
10919,4/5/2012,Musim Semi,1,April,3,Tidak,Rabu,Iya,Cerah,0.42,0.4242,0.41,0.2985,5
10920,4/5/2012,Musim Semi,1,April,4,Tidak,Rabu,Iya,Cerah,0.38,0.3939,0.43,0.2836,1
10921,4/5/2012,Musim Semi,1,April,5,Tidak,Rabu,Iya,Cerah,0.38,0.3939,0.43,0.2836,29
10922,4/5/2012,Musim Semi,1,April,6,Tidak,Rabu,Iya,Cerah,0.36,0.3333,0.46,0.3284,126
10923,4/5/2012,Musim Semi,1,April,7,Tidak,Rabu,Iya,Cerah,0.34,0.3333,0.49,0.194,354
10924,4/5/2012,Musim Semi,1,April,8,Tidak,Rabu,Iya,Cerah,0.36,0.3485,0.46,0.2239,638
10925,4/5/2012,Musim Semi,1,April,9,Tidak,Rabu,Iya,Cerah,0.4,0.4091,0.37,0.2537,351
10926,4/5/2012,Musim Semi,1,April,10,Tidak,Rabu,Iya,Cerah,0.42,0.4242,0.35,0.2836,246
10927,4/5/2012,Musim Semi,1,April,11,Tidak,Rabu,Iya,Berawan,0.42,0.4242,0.38,0.2239,268
10928,4/5/2012,Musim Semi,1,April,12,Tidak,Rabu,Iya,Cerah,0.44,0.4394,0.33,0,276
10929,4/5/2012,Musim Semi,1,April,13,Tidak,Rabu,Iya,Cerah,0.46,0.4545,0.31,0,291
10930,4/5/2012,Musim Semi,1,April,14,Tidak,Rabu,Iya,Cerah,0.46,0.4545,0.33,0.1642,287
10931,4/5/2012,Musim Semi,1,April,15,Tidak,Rabu,Iya,Cerah,0.5,0.4848,0.31,0.1045,269
10932,4/5/2012,Musim Semi,1,April,16,Tidak,Rabu,Iya,Cerah,0.5,0.4848,0.31,0.194,402
10933,4/5/2012,Musim Semi,1,April,17,Tidak,Rabu,Iya,Cerah,0.5,0.4848,0.31,0.1642,822
10934,4/5/2012,Musim Semi,1,April,18,Tidak,Rabu,Iya,Cerah,0.5,0.4848,0.31,0.1045,698
10935,4/5/2012,Musim Semi,1,April,19,Tidak,Rabu,Iya,Cerah,0.48,0.4697,0.31,0.2537,487
10936,4/5/2012,Musim Semi,1,April,20,Tidak,Rabu,Iya,Cerah,0.44,0.4394,0.41,0.194,312
10937,4/5/2012,Musim Semi,1,April,21,Tidak,Rabu,Iya,Cerah,0.42,0.4242,0.47,0.194,234
10938,4/5/2012,Musim Semi,1,April,22,Tidak,Rabu,Iya,Cerah,0.4,0.4091,0.47,0.194,149
10939,4/5/2012,Musim Semi,1,April,23,Tidak,Rabu,Iya,Cerah,0.4,0.4091,0.5,0.1343,136
10940,4/6/2012,Musim Semi,1,April,0,Tidak,Kamis,Iya,Cerah,0.4,0.4091,0.43,0,61
10941,4/6/2012,Musim Semi,1,April,1,Tidak,Kamis,Iya,Cerah,0.36,0.3485,0.62,0.1343,38
10942,4/6/2012,Musim Semi,1,April,2,Tidak,Kamis,Iya,Cerah,0.36,0.3333,0.5,0.3881,11
10943,4/6/2012,Musim Semi,1,April,3,Tidak,Kamis,Iya,Cerah,0.34,0.303,0.53,0.3284,8
10944,4/6/2012,Musim Semi,1,April,4,Tidak,Kamis,Iya,Cerah,0.34,0.3182,0.49,0.2537,5
10945,4/6/2012,Musim Semi,1,April,5,Tidak,Kamis,Iya,Cerah,0.32,0.303,0.53,0.3284,23
10946,4/6/2012,Musim Semi,1,April,6,Tidak,Kamis,Iya,Cerah,0.3,0.2727,0.49,0.3881,80
10947,4/6/2012,Musim Semi,1,April,7,Tidak,Kamis,Iya,Cerah,0.3,0.2879,0.49,0.2836,246
10948,4/6/2012,Musim Semi,1,April,8,Tidak,Kamis,Iya,Cerah,0.3,0.2727,0.49,0.3284,508
10949,4/6/2012,Musim Semi,1,April,9,Tidak,Kamis,Iya,Cerah,0.34,0.303,0.42,0.3284,376
10950,4/6/2012,Musim Semi,1,April,10,Tidak,Kamis,Iya,Cerah,0.36,0.3333,0.4,0.3284,238
10951,4/6/2012,Musim Semi,1,April,11,Tidak,Kamis,Iya,Cerah,0.4,0.4091,0.37,0.2985,291
10952,4/6/2012,Musim Semi,1,April,12,Tidak,Kamis,Iya,Cerah,0.42,0.4242,0.35,0.2985,337
10953,4/6/2012,Musim Semi,1,April,13,Tidak,Kamis,Iya,Cerah,0.44,0.4394,0.33,0.3284,411
10954,4/6/2012,Musim Semi,1,April,14,Tidak,Kamis,Iya,Cerah,0.48,0.4697,0.29,0.3881,490
10955,4/6/2012,Musim Semi,1,April,15,Tidak,Kamis,Iya,Cerah,0.5,0.4848,0.27,0.2836,537
10956,4/6/2012,Musim Semi,1,April,16,Tidak,Kamis,Iya,Cerah,0.5,0.4848,0.22,0.4179,536
10957,4/6/2012,Musim Semi,1,April,17,Tidak,Kamis,Iya,Cerah,0.52,0.5,0.23,0.4179,655
10958,4/6/2012,Musim Semi,1,April,18,Tidak,Kamis,Iya,Cerah,0.5,0.4848,0.22,0.4627,484
10959,4/6/2012,Musim Semi,1,April,19,Tidak,Kamis,Iya,Cerah,0.48,0.4697,0.23,0.2985,412
10960,4/6/2012,Musim Semi,1,April,20,Tidak,Kamis,Iya,Cerah,0.46,0.4545,0.24,0.2836,252
10961,4/6/2012,Musim Semi,1,April,21,Tidak,Kamis,Iya,Cerah,0.44,0.4394,0.26,0.1343,190
10962,4/6/2012,Musim Semi,1,April,22,Tidak,Kamis,Iya,Cerah,0.4,0.4091,0.35,0.2239,158
10963,4/6/2012,Musim Semi,1,April,23,Tidak,Kamis,Iya,Cerah,0.42,0.4242,0.3,0.2836,113
10964,4/7/2012,Musim Semi,1,April,0,Tidak,Jumat,Tidak,Cerah,0.42,0.4242,0.26,0.2985,94
10965,4/7/2012,Musim Semi,1,April,1,Tidak,Jumat,Tidak,Cerah,0.4,0.4091,0.28,0.2537,69
10966,4/7/2012,Musim Semi,1,April,2,Tidak,Jumat,Tidak,Cerah,0.36,0.3333,0.29,0.3582,36
10967,4/7/2012,Musim Semi,1,April,3,Tidak,Jumat,Tidak,Cerah,0.36,0.3333,0.32,0.2537,28
10968,4/7/2012,Musim Semi,1,April,4,Tidak,Jumat,Tidak,Cerah,0.32,0.3182,0.36,0.1642,7
10969,4/7/2012,Musim Semi,1,April,5,Tidak,Jumat,Tidak,Cerah,0.32,0.3182,0.33,0.1642,2
10970,4/7/2012,Musim Semi,1,April,6,Tidak,Jumat,Tidak,Cerah,0.32,0.3182,0.36,0.194,19
10971,4/7/2012,Musim Semi,1,April,7,Tidak,Jumat,Tidak,Cerah,0.32,0.303,0.33,0.2836,54
10972,4/7/2012,Musim Semi,1,April,8,Tidak,Jumat,Tidak,Cerah,0.34,0.3182,0.34,0.2537,123
10973,4/7/2012,Musim Semi,1,April,9,Tidak,Jumat,Tidak,Cerah,0.4,0.4091,0.3,0.2537,276
10974,4/7/2012,Musim Semi,1,April,10,Tidak,Jumat,Tidak,Cerah,0.42,0.4242,0.28,0.2537,363
10975,4/7/2012,Musim Semi,1,April,11,Tidak,Jumat,Tidak,Cerah,0.44,0.4394,0.24,0.2985,495
10976,4/7/2012,Musim Semi,1,April,12,Tidak,Jumat,Tidak,Cerah,0.46,0.4545,0.23,0.3881,590
10977,4/7/2012,Musim Semi,1,April,13,Tidak,Jumat,Tidak,Cerah,0.5,0.4848,0.22,0.194,643
10978,4/7/2012,Musim Semi,1,April,14,Tidak,Jumat,Tidak,Cerah,0.5,0.4848,0.22,0.2985,578
10979,4/7/2012,Musim Semi,1,April,15,Tidak,Jumat,Tidak,Cerah,0.52,0.5,0.19,0.4179,626
10980,4/7/2012,Musim Semi,1,April,16,Tidak,Jumat,Tidak,Cerah,0.54,0.5152,0.19,0.3881,615
10981,4/7/2012,Musim Semi,1,April,17,Tidak,Jumat,Tidak,Cerah,0.54,0.5152,0.19,0.4179,567
10982,4/7/2012,Musim Semi,1,April,18,Tidak,Jumat,Tidak,Cerah,0.54,0.5152,0.18,0.2985,517
10983,4/7/2012,Musim Semi,1,April,19,Tidak,Jumat,Tidak,Cerah,0.54,0.5152,0.16,0.3284,413
10984,4/7/2012,Musim Semi,1,April,20,Tidak,Jumat,Tidak,Cerah,0.5,0.4848,0.2,0.2239,208
10985,4/7/2012,Musim Semi,1,April,21,Tidak,Jumat,Tidak,Cerah,0.5,0.4848,0.2,0.194,234
10986,4/7/2012,Musim Semi,1,April,22,Tidak,Jumat,Tidak,Cerah,0.48,0.4697,0.2,0.194,182
10987,4/7/2012,Musim Semi,1,April,23,Tidak,Jumat,Tidak,Cerah,0.46,0.4545,0.23,0.2239,118
10988,4/8/2012,Musim Semi,1,April,0,Tidak,Sabtu,Tidak,Cerah,0.44,0.4394,0.24,0.2239,85
10989,4/8/2012,Musim Semi,1,April,1,Tidak,Sabtu,Tidak,Cerah,0.44,0.4394,0.24,0.2239,64
10990,4/8/2012,Musim Semi,1,April,2,Tidak,Sabtu,Tidak,Cerah,0.44,0.4394,0.24,0.2239,32
10991,4/8/2012,Musim Semi,1,April,3,Tidak,Sabtu,Tidak,Cerah,0.42,0.4242,0.26,0.1343,26
10992,4/8/2012,Musim Semi,1,April,4,Tidak,Sabtu,Tidak,Cerah,0.4,0.4091,0.4,0,7
10993,4/8/2012,Musim Semi,1,April,5,Tidak,Sabtu,Tidak,Cerah,0.38,0.3939,0.46,0,12
10994,4/8/2012,Musim Semi,1,April,6,Tidak,Sabtu,Tidak,Cerah,0.36,0.3788,0.37,0,28
10995,4/8/2012,Musim Semi,1,April,7,Tidak,Sabtu,Tidak,Cerah,0.38,0.3939,0.27,0.1642,37
10996,4/8/2012,Musim Semi,1,April,8,Tidak,Sabtu,Tidak,Cerah,0.4,0.4091,0.3,0.194,84
10997,4/8/2012,Musim Semi,1,April,9,Tidak,Sabtu,Tidak,Cerah,0.44,0.4394,0.26,0.2239,179
10998,4/8/2012,Musim Semi,1,April,10,Tidak,Sabtu,Tidak,Cerah,0.5,0.4848,0.25,0.2239,299
10999,4/8/2012,Musim Semi,1,April,11,Tidak,Sabtu,Tidak,Cerah,0.5,0.4848,0.25,0.2836,404
11000,4/8/2012,Musim Semi,1,April,12,Tidak,Sabtu,Tidak,Cerah,0.54,0.5152,0.24,0.2537,457
11001,4/8/2012,Musim Semi,1,April,13,Tidak,Sabtu,Tidak,Cerah,0.58,0.5455,0.23,0.1642,483
11002,4/8/2012,Musim Semi,1,April,14,Tidak,Sabtu,Tidak,Cerah,0.6,0.5909,0.18,0.4478,503
11003,4/8/2012,Musim Semi,1,April,15,Tidak,Sabtu,Tidak,Cerah,0.62,0.6061,0.17,0.3582,486
11004,4/8/2012,Musim Semi,1,April,16,Tidak,Sabtu,Tidak,Cerah,0.64,0.6061,0.19,0.3284,476
11005,4/8/2012,Musim Semi,1,April,17,Tidak,Sabtu,Tidak,Cerah,0.62,0.6061,0.22,0.2985,411
11006,4/8/2012,Musim Semi,1,April,18,Tidak,Sabtu,Tidak,Cerah,0.62,0.6061,0.25,0.3284,310
11007,4/8/2012,Musim Semi,1,April,19,Tidak,Sabtu,Tidak,Cerah,0.6,0.6061,0.23,0.3881,276
11008,4/8/2012,Musim Semi,1,April,20,Tidak,Sabtu,Tidak,Cerah,0.56,0.5303,0.28,0.4179,211
11009,4/8/2012,Musim Semi,1,April,21,Tidak,Sabtu,Tidak,Cerah,0.52,0.5,0.34,0.2239,130
11010,4/8/2012,Musim Semi,1,April,22,Tidak,Sabtu,Tidak,Cerah,0.5,0.4848,0.36,0.2239,118
11011,4/8/2012,Musim Semi,1,April,23,Tidak,Sabtu,Tidak,Cerah,0.5,0.4848,0.39,0.2537,51
11012,4/9/2012,Musim Semi,1,April,0,Tidak,Minggu,Iya,Cerah,0.48,0.4697,0.39,0.2836,37
11013,4/9/2012,Musim Semi,1,April,1,Tidak,Minggu,Iya,Cerah,0.46,0.4545,0.41,0.1343,16
11014,4/9/2012,Musim Semi,1,April,2,Tidak,Minggu,Iya,Cerah,0.46,0.4545,0.31,0.194,6
11015,4/9/2012,Musim Semi,1,April,3,Tidak,Minggu,Iya,Cerah,0.44,0.4394,0.3,0.1642,3
11016,4/9/2012,Musim Semi,1,April,4,Tidak,Minggu,Iya,Cerah,0.44,0.4394,0.24,0.194,5
11017,4/9/2012,Musim Semi,1,April,5,Tidak,Minggu,Iya,Cerah,0.44,0.4394,0.24,0.194,32
11018,4/9/2012,Musim Semi,1,April,6,Tidak,Minggu,Iya,Cerah,0.42,0.4242,0.26,0.2239,111
11019,4/9/2012,Musim Semi,1,April,7,Tidak,Minggu,Iya,Cerah,0.42,0.4242,0.28,0.194,331
11020,4/9/2012,Musim Semi,1,April,8,Tidak,Minggu,Iya,Cerah,0.44,0.4394,0.3,0.194,617
11021,4/9/2012,Musim Semi,1,April,9,Tidak,Minggu,Iya,Cerah,0.46,0.4545,0.31,0.3582,286
11022,4/9/2012,Musim Semi,1,April,10,Tidak,Minggu,Iya,Cerah,0.5,0.4848,0.27,0.4925,178
11023,4/9/2012,Musim Semi,1,April,11,Tidak,Minggu,Iya,Cerah,0.52,0.5,0.27,0.4179,223
11024,4/9/2012,Musim Semi,1,April,12,Tidak,Minggu,Iya,Cerah,0.54,0.5152,0.28,0.7164,280
11025,4/9/2012,Musim Semi,1,April,13,Tidak,Minggu,Iya,Cerah,0.54,0.5152,0.28,0.5821,281
11026,4/9/2012,Musim Semi,1,April,14,Tidak,Minggu,Iya,Cerah,0.56,0.5303,0.28,0.5522,218
11027,4/9/2012,Musim Semi,1,April,15,Tidak,Minggu,Iya,Cerah,0.58,0.5455,0.28,0.5522,255
11028,4/9/2012,Musim Semi,1,April,16,Tidak,Minggu,Iya,Cerah,0.56,0.5303,0.3,0.4179,391
11029,4/9/2012,Musim Semi,1,April,17,Tidak,Minggu,Iya,Cerah,0.54,0.5152,0.32,0.4179,632
11030,4/9/2012,Musim Semi,1,April,18,Tidak,Minggu,Iya,Cerah,0.54,0.5152,0.34,0.2985,646
11031,4/9/2012,Musim Semi,1,April,19,Tidak,Minggu,Iya,Cerah,0.52,0.5,0.34,0.3582,421
11032,4/9/2012,Musim Semi,1,April,20,Tidak,Minggu,Iya,Cerah,0.5,0.4848,0.36,0.4478,276
11033,4/9/2012,Musim Semi,1,April,21,Tidak,Minggu,Iya,Hujan,0.48,0.4697,0.41,0.4179,165
11034,4/9/2012,Musim Semi,1,April,22,Tidak,Minggu,Iya,Berawan,0.46,0.4545,0.41,0.4925,108
11035,4/9/2012,Musim Semi,1,April,23,Tidak,Minggu,Iya,Cerah,0.44,0.4394,0.44,0.2985,67
11036,4/10/2012,Musim Semi,1,April,0,Tidak,Senin,Iya,Berawan,0.44,0.4394,0.47,0.2836,26
11037,4/10/2012,Musim Semi,1,April,1,Tidak,Senin,Iya,Cerah,0.42,0.4242,0.5,0.2239,9
11038,4/10/2012,Musim Semi,1,April,2,Tidak,Senin,Iya,Cerah,0.36,0.3485,0.71,0.1343,2
11039,4/10/2012,Musim Semi,1,April,3,Tidak,Senin,Iya,Cerah,0.36,0.3485,0.71,0.1343,2
11040,4/10/2012,Musim Semi,1,April,4,Tidak,Senin,Iya,Cerah,0.34,0.3333,0.71,0.1343,2
11041,4/10/2012,Musim Semi,1,April,5,Tidak,Senin,Iya,Cerah,0.34,0.3333,0.71,0.1343,24
11042,4/10/2012,Musim Semi,1,April,6,Tidak,Senin,Iya,Cerah,0.34,0.3485,0.71,0.1045,103
11043,4/10/2012,Musim Semi,1,April,7,Tidak,Senin,Iya,Cerah,0.34,0.3485,0.71,0.1045,384
11044,4/10/2012,Musim Semi,1,April,8,Tidak,Senin,Iya,Cerah,0.38,0.3939,0.62,0.1343,692
11045,4/10/2012,Musim Semi,1,April,9,Tidak,Senin,Iya,Cerah,0.42,0.4242,0.67,0.194,319
11046,4/10/2012,Musim Semi,1,April,10,Tidak,Senin,Iya,Cerah,0.46,0.4545,0.47,0.1642,181
11047,4/10/2012,Musim Semi,1,April,11,Tidak,Senin,Iya,Cerah,0.5,0.4848,0.36,0,239
11048,4/10/2012,Musim Semi,1,April,12,Tidak,Senin,Iya,Cerah,0.54,0.5152,0.22,0.2836,259
11049,4/10/2012,Musim Semi,1,April,13,Tidak,Senin,Iya,Cerah,0.52,0.5,0.23,0.1642,283
11050,4/10/2012,Musim Semi,1,April,14,Tidak,Senin,Iya,Cerah,0.54,0.5152,0.24,0.194,224
11051,4/10/2012,Musim Semi,1,April,15,Tidak,Senin,Iya,Cerah,0.56,0.5303,0.21,0.2985,203
11052,4/10/2012,Musim Semi,1,April,16,Tidak,Senin,Iya,Cerah,0.58,0.5455,0.21,0.2537,362
11053,4/10/2012,Musim Semi,1,April,17,Tidak,Senin,Iya,Cerah,0.56,0.5303,0.21,0.5224,744
11054,4/10/2012,Musim Semi,1,April,18,Tidak,Senin,Iya,Cerah,0.54,0.5152,0.22,0.4179,704
11055,4/10/2012,Musim Semi,1,April,19,Tidak,Senin,Iya,Cerah,0.52,0.5,0.2,0.3582,479
11056,4/10/2012,Musim Semi,1,April,20,Tidak,Senin,Iya,Cerah,0.46,0.4545,0.28,0.3881,282
11057,4/10/2012,Musim Semi,1,April,21,Tidak,Senin,Iya,Cerah,0.44,0.4394,0.3,0.4478,206
11058,4/10/2012,Musim Semi,1,April,22,Tidak,Senin,Iya,Cerah,0.4,0.4091,0.37,0.4925,127
11059,4/10/2012,Musim Semi,1,April,23,Tidak,Senin,Iya,Cerah,0.36,0.3333,0.4,0.4179,62
11060,4/11/2012,Musim Semi,1,April,0,Tidak,Selasa,Iya,Cerah,0.34,0.303,0.36,0.4179,30
11061,4/11/2012,Musim Semi,1,April,1,Tidak,Selasa,Iya,Cerah,0.34,0.3182,0.39,0.2836,12
11062,4/11/2012,Musim Semi,1,April,2,Tidak,Selasa,Iya,Cerah,0.32,0.303,0.45,0.2836,2
11063,4/11/2012,Musim Semi,1,April,3,Tidak,Selasa,Iya,Cerah,0.3,0.2879,0.49,0.2239,2
11064,4/11/2012,Musim Semi,1,April,5,Tidak,Selasa,Iya,Cerah,0.28,0.2727,0.56,0.194,27
11065,4/11/2012,Musim Semi,1,April,6,Tidak,Selasa,Iya,Cerah,0.28,0.2879,0.56,0.1045,106
11066,4/11/2012,Musim Semi,1,April,7,Tidak,Selasa,Iya,Cerah,0.28,0.2879,0.52,0.1343,321
11067,4/11/2012,Musim Semi,1,April,8,Tidak,Selasa,Iya,Cerah,0.3,0.2879,0.49,0.2239,595
11068,4/11/2012,Musim Semi,1,April,9,Tidak,Selasa,Iya,Berawan,0.32,0.303,0.49,0.2985,302
11069,4/11/2012,Musim Semi,1,April,10,Tidak,Selasa,Iya,Berawan,0.34,0.303,0.49,0.3284,153
11070,4/11/2012,Musim Semi,1,April,11,Tidak,Selasa,Iya,Berawan,0.38,0.3939,0.43,0.3284,180
11071,4/11/2012,Musim Semi,1,April,12,Tidak,Selasa,Iya,Berawan,0.36,0.3333,0.46,0.3881,182
11072,4/11/2012,Musim Semi,1,April,13,Tidak,Selasa,Iya,Berawan,0.4,0.4091,0.4,0.3582,163
11073,4/11/2012,Musim Semi,1,April,14,Tidak,Selasa,Iya,Cerah,0.36,0.3485,0.57,0.194,135
